ip,predicted_label,prob,defense_action
5878,0,0.99998105,allow
5879,0,0.99998105,allow
5880,0,0.99998105,allow
5881,0,0.99998105,allow
5882,0,0.99998105,allow
5883,0,0.99998105,allow
5884,0,0.99998105,allow
5885,0,0.99998105,allow
5886,0,0.99998105,allow
5887,0,0.99998105,allow
5888,0,0.99998105,allow
5889,0,0.99998105,allow
5890,0,0.99998105,allow
5891,0,0.99998105,allow
5892,0,0.99998105,allow
5893,0,0.99998105,allow
5894,0,0.99998105,allow
5895,0,0.99998105,allow
5896,0,0.99998105,allow
5897,0,0.99998105,allow
5898,0,0.99998105,allow
5899,0,0.99998105,allow
5900,0,0.99998105,allow
5901,0,0.99998105,allow
5902,0,0.99998105,allow
5903,0,0.99998105,allow
5904,0,0.99998105,allow
5905,0,0.99998105,allow
5906,0,0.99998105,allow
5907,0,0.99998105,allow
5908,0,0.99998105,allow
5909,0,0.99998105,allow
5910,0,0.99998105,allow
5911,0,0.99998105,allow
5912,0,0.99998105,allow
5913,0,0.99998105,allow
5914,0,0.99998105,allow
5915,0,0.99998105,allow
5916,0,0.99998105,allow
5917,0,0.99998105,allow
5918,0,0.99998105,allow
5919,0,0.99998105,allow
5920,0,0.99998105,allow
5921,0,0.99998105,allow
5922,0,0.99998105,allow
5923,0,0.99998105,allow
5924,0,0.99998105,allow
5925,0,0.99998105,allow
5926,0,0.99998105,allow
5927,0,0.99998105,allow
5928,0,0.99998105,allow
5929,0,0.99998105,allow
5930,0,0.99998105,allow
5931,0,0.99998105,allow
5932,0,0.99998105,allow
5933,0,0.99998105,allow
5934,0,0.99998105,allow
5935,0,0.99998105,allow
5936,0,0.99998105,allow
5937,0,0.99998105,allow
5938,0,0.99998105,allow
5939,0,0.99998105,allow
5940,0,0.99998105,allow
5941,0,0.99998105,allow
5942,0,0.99998105,allow
5943,0,0.99998105,allow
5944,0,0.99998105,allow
5945,0,0.99998105,allow
5946,0,0.99998105,allow
5947,0,0.99998105,allow
5948,0,0.99998105,allow
5949,0,0.99998105,allow
5950,0,0.99998105,allow
5951,0,0.99998105,allow
5952,0,0.99998105,allow
5953,0,0.99998105,allow
5954,0,0.99998105,allow
5955,0,0.99998105,allow
5956,0,0.99998105,allow
5957,0,0.99998105,allow
5958,0,0.99998105,allow
5959,0,0.99998105,allow
5960,0,0.99998105,allow
5961,0,0.99998105,allow
5962,0,0.99998105,allow
5963,0,0.99998105,allow
5964,0,0.99998105,allow
5965,0,0.99998105,allow
5966,0,0.99998105,allow
5967,0,0.99998105,allow
5968,0,0.99998105,allow
5969,0,0.99998105,allow
5970,0,0.99998105,allow
5971,0,0.99998105,allow
5972,0,0.99998105,allow
5973,0,0.99998105,allow
5974,0,0.99998105,allow
5975,0,0.99998105,allow
5976,0,0.99998105,allow
5977,0,0.99998105,allow
5978,0,0.99998105,allow
5979,0,0.99998105,allow
5980,0,0.99998105,allow
5981,0,0.99998105,allow
5982,0,0.99998105,allow
5983,0,0.99998105,allow
5984,0,0.99998105,allow
5985,0,0.99998105,allow
5986,0,0.99998105,allow
5987,0,0.99998105,allow
5988,0,0.99998105,allow
5989,0,0.99998105,allow
5990,0,0.99998105,allow
5991,0,0.99998105,allow
5992,0,0.99998105,allow
5993,0,0.99998105,allow
5994,0,0.99998105,allow
5995,0,0.99998105,allow
5996,0,0.99998105,allow
5997,0,0.99998105,allow
5998,0,0.99998105,allow
5999,0,0.99998105,allow
6000,1,0.9999795,block_ip
6001,1,0.9999795,block_ip
6002,1,0.9999795,block_ip
6003,1,0.9999795,block_ip
6004,1,0.9999795,block_ip
6005,1,0.9999795,block_ip
6006,1,0.9999795,block_ip
6007,1,0.9999795,block_ip
6008,1,0.9999795,block_ip
6009,1,0.9999795,block_ip
6010,1,0.9999795,block_ip
6011,1,0.9999795,block_ip
6012,1,0.9999795,block_ip
6013,1,0.9999795,block_ip
6014,1,0.9999795,block_ip
6015,1,0.9999795,block_ip
6016,1,0.9999795,block_ip
6017,1,0.9999795,block_ip
6018,1,0.9999795,block_ip
6019,1,0.9999795,block_ip
6020,1,0.9999795,block_ip
6021,1,0.9999795,block_ip
6022,1,0.9999795,block_ip
6023,1,0.9999795,block_ip
6024,1,0.9999795,block_ip
6025,1,0.9999795,block_ip
6026,1,0.9999795,block_ip
6027,1,0.9999795,block_ip
6028,1,0.9999795,block_ip
6029,1,0.9999795,block_ip
6030,1,0.9999795,block_ip
6031,1,0.9999795,block_ip
6032,1,0.9999795,block_ip
6033,1,0.9999795,block_ip
6034,1,0.9999795,block_ip
6035,1,0.9999795,block_ip
6036,1,0.9999795,block_ip
6037,1,0.9999795,block_ip
6038,1,0.9999795,block_ip
6039,1,0.9999795,block_ip
6040,1,0.9999795,block_ip
6041,1,0.9999795,block_ip
6042,1,0.9999795,block_ip
6043,1,0.9999795,block_ip
6044,1,0.9999795,block_ip
6045,1,0.9999795,block_ip
6046,1,0.9999795,block_ip
6047,1,0.9999795,block_ip
6048,1,0.9999795,block_ip
6049,1,0.9999795,block_ip
6050,1,0.9999795,block_ip
6051,1,0.9999795,block_ip
6052,1,0.9999795,block_ip
6053,1,0.9999795,block_ip
6054,1,0.9999795,block_ip
6055,1,0.9999795,block_ip
6056,1,0.9999795,block_ip
6057,1,0.9999795,block_ip
6058,1,0.9999795,block_ip
6059,1,0.9999795,block_ip
6060,1,0.9999795,block_ip
6061,1,0.9999795,block_ip
6062,1,0.9999795,block_ip
6063,1,0.9999795,block_ip
6064,1,0.9999795,block_ip
6065,1,0.9999795,block_ip
6066,1,0.9999795,block_ip
6067,1,0.9999795,block_ip
6068,1,0.9999795,block_ip
6069,1,0.9999795,block_ip
6070,1,0.9999795,block_ip
6071,1,0.9999795,block_ip
6072,1,0.9999795,block_ip
6073,1,0.9999795,block_ip
6074,1,0.9999795,block_ip
6075,1,0.9999795,block_ip
6076,1,0.9999795,block_ip
6077,1,0.9999795,block_ip
6078,1,0.9999795,block_ip
6079,1,0.9999795,block_ip
6080,1,0.9999795,block_ip
6081,1,0.9999795,block_ip
6082,1,0.9999795,block_ip
6083,1,0.9999795,block_ip
6084,1,0.9999795,block_ip
6085,1,0.9999795,block_ip
6086,1,0.9999795,block_ip
6087,1,0.9999795,block_ip
6088,1,0.9999795,block_ip
6089,1,0.9999795,block_ip
6090,1,0.9999795,block_ip
6091,1,0.9999795,block_ip
6092,1,0.9999795,block_ip
6093,1,0.9999795,block_ip
6094,1,0.9999795,block_ip
6095,1,0.9999795,block_ip
6096,1,0.9999795,block_ip
6097,1,0.9999795,block_ip
6098,1,0.9999795,block_ip
6099,1,0.9999795,block_ip
6100,1,0.9999795,block_ip
6101,1,0.9999795,block_ip
6102,1,0.9999795,block_ip
6103,1,0.9999795,block_ip
6104,1,0.9999795,block_ip
6105,1,0.9999795,block_ip
6106,1,0.9999795,block_ip
6107,1,0.9999795,block_ip
6108,1,0.9999795,block_ip
6109,1,0.9999795,block_ip
6110,1,0.9999795,block_ip
6111,1,0.9999795,block_ip
6112,1,0.9999795,block_ip
6113,1,0.9999795,block_ip
6114,1,0.9999795,block_ip
6115,1,0.9999795,block_ip
6116,1,0.9999795,block_ip
6117,1,0.9999795,block_ip
6118,1,0.9999795,block_ip
6119,1,0.9999795,block_ip
6120,1,0.9999795,block_ip
6121,1,0.9999795,block_ip
6122,1,0.9999795,block_ip
6123,1,0.9999795,block_ip
6124,1,0.9999795,block_ip
6125,1,0.9999795,block_ip
6126,1,0.9999795,block_ip
6127,1,0.9999795,block_ip
6128,1,0.9999795,block_ip
6129,1,0.9999795,block_ip
6130,1,0.9999795,block_ip
6131,1,0.9999795,block_ip
6132,1,0.9999795,block_ip
6133,1,0.9999795,block_ip
6134,1,0.9999795,block_ip
6135,1,0.9999795,block_ip
6136,1,0.9999795,block_ip
6137,1,0.9999795,block_ip
6138,1,0.9999795,block_ip
6139,1,0.9999795,block_ip
6140,1,0.9999795,block_ip
6141,1,0.9999795,block_ip
6142,1,0.9999795,block_ip
6143,1,0.9999795,block_ip
6144,1,0.9999795,block_ip
6145,1,0.9999795,block_ip
6146,1,0.9999795,block_ip
6147,1,0.9999795,block_ip
6148,1,0.9999795,block_ip
6149,1,0.9999795,block_ip
6150,1,0.9999795,block_ip
6151,1,0.9999795,block_ip
6152,1,0.9999795,block_ip
6153,1,0.9999795,block_ip
6154,1,0.9999795,block_ip
6155,1,0.9999795,block_ip
6156,1,0.9999795,block_ip
6157,1,0.9999795,block_ip
6158,1,0.9999795,block_ip
6159,1,0.9999795,block_ip
6160,1,0.9999795,block_ip
6161,1,0.9999795,block_ip
6162,1,0.9999795,block_ip
6163,1,0.9999795,block_ip
6164,1,0.9999795,block_ip
6165,1,0.9999795,block_ip
6166,1,0.9999795,block_ip
6167,1,0.9999795,block_ip
6168,1,0.9999795,block_ip
6169,1,0.9999795,block_ip
6170,1,0.9999795,block_ip
6171,1,0.9999795,block_ip
6172,1,0.9999795,block_ip
6173,1,0.9999795,block_ip
6174,1,0.9999795,block_ip
6175,1,0.9999795,block_ip
6176,1,0.9999795,block_ip
6177,1,0.9999795,block_ip
6178,1,0.9999795,block_ip
6179,1,0.9999795,block_ip
6180,1,0.9999795,block_ip
6181,1,0.9999795,block_ip
6182,1,0.9999795,block_ip
6183,1,0.9999795,block_ip
6184,1,0.9999795,block_ip
6185,1,0.9999795,block_ip
6186,1,0.9999795,block_ip
6187,1,0.9999795,block_ip
6188,1,0.9999795,block_ip
6189,1,0.9999795,block_ip
6190,1,0.9999795,block_ip
6191,1,0.9999795,block_ip
6192,1,0.9999795,block_ip
6193,1,0.9999795,block_ip
6194,1,0.9999795,block_ip
6195,1,0.9999795,block_ip
6196,1,0.9999795,block_ip
6197,1,0.9999795,block_ip
6198,1,0.9999795,block_ip
6199,1,0.9999795,block_ip
6200,1,0.9999795,block_ip
6201,1,0.9999795,block_ip
6202,1,0.9999795,block_ip
6203,1,0.9999795,block_ip
6204,1,0.9999795,block_ip
6205,1,0.9999795,block_ip
6206,1,0.9999795,block_ip
6207,1,0.9999795,block_ip
6208,1,0.9999795,block_ip
6209,1,0.9999795,block_ip
6210,1,0.9999795,block_ip
6211,1,0.9999795,block_ip
6212,1,0.9999795,block_ip
6213,1,0.9999795,block_ip
6214,1,0.9999795,block_ip
6215,1,0.9999795,block_ip
6216,1,0.9999795,block_ip
6217,1,0.9999795,block_ip
6218,1,0.9999795,block_ip
6219,1,0.9999795,block_ip
6220,1,0.9999795,block_ip
6221,1,0.9999795,block_ip
6222,1,0.9999795,block_ip
6223,1,0.9999795,block_ip
6224,1,0.9999795,block_ip
6225,1,0.9999795,block_ip
6226,1,0.9999795,block_ip
6227,1,0.9999795,block_ip
6228,1,0.9999795,block_ip
6229,1,0.9999795,block_ip
6230,1,0.9999795,block_ip
6231,1,0.9999795,block_ip
6232,1,0.9999795,block_ip
6233,1,0.9999795,block_ip
6234,1,0.9999795,block_ip
6235,1,0.9999795,block_ip
6236,1,0.9999795,block_ip
6237,1,0.9999795,block_ip
6238,1,0.9999795,block_ip
6239,1,0.9999795,block_ip
6240,1,0.9999795,block_ip
6241,1,0.9999795,block_ip
6242,1,0.9999795,block_ip
6243,1,0.9999795,block_ip
6244,1,0.9999795,block_ip
6245,1,0.9999795,block_ip
6246,1,0.9999795,block_ip
6247,1,0.9999795,block_ip
6248,1,0.9999795,block_ip
6249,1,0.9999795,block_ip
6250,1,0.9999795,block_ip
6251,1,0.9999795,block_ip
6252,1,0.9999795,block_ip
6253,1,0.9999795,block_ip
6254,1,0.9999795,block_ip
6255,1,0.9999795,block_ip
6256,1,0.9999795,block_ip
6257,1,0.9999795,block_ip
6258,1,0.9999795,block_ip
6259,1,0.9999795,block_ip
6260,1,0.9999795,block_ip
6261,1,0.9999795,block_ip
6262,1,0.9999795,block_ip
6263,1,0.9999795,block_ip
6264,1,0.9999795,block_ip
6265,1,0.9999795,block_ip
6266,1,0.9999795,block_ip
6267,1,0.9999795,block_ip
6268,1,0.9999795,block_ip
6269,1,0.9999795,block_ip
6270,1,0.9999795,block_ip
6271,1,0.9999795,block_ip
6272,1,0.9999795,block_ip
6273,1,0.9999795,block_ip
6274,1,0.9999795,block_ip
6275,1,0.9999795,block_ip
6276,1,0.9999795,block_ip
6277,1,0.9999795,block_ip
6278,1,0.9999795,block_ip
6279,1,0.9999795,block_ip
6280,1,0.9999795,block_ip
6281,1,0.9999795,block_ip
6282,1,0.9999795,block_ip
6283,1,0.9999795,block_ip
6284,1,0.9999795,block_ip
6285,1,0.9999795,block_ip
6286,1,0.9999795,block_ip
6287,1,0.9999795,block_ip
6288,1,0.9999795,block_ip
6289,1,0.9999795,block_ip
6290,1,0.9999795,block_ip
6291,1,0.9999795,block_ip
6292,1,0.9999795,block_ip
6293,1,0.9999795,block_ip
6294,1,0.9999795,block_ip
6295,1,0.9999795,block_ip
6296,1,0.9999795,block_ip
6297,1,0.9999795,block_ip
6298,1,0.9999795,block_ip
6299,1,0.9999795,block_ip
6300,1,0.9999795,block_ip
6301,1,0.9999795,block_ip
6302,1,0.9999795,block_ip
6303,1,0.9999795,block_ip
6304,1,0.9999795,block_ip
6305,1,0.9999795,block_ip
6306,1,0.9999795,block_ip
6307,1,0.9999795,block_ip
6308,1,0.9999795,block_ip
6309,1,0.9999795,block_ip
6310,1,0.9999795,block_ip
6311,1,0.9999795,block_ip
6312,1,0.9999795,block_ip
6313,1,0.9999795,block_ip
6314,1,0.9999795,block_ip
6315,1,0.9999795,block_ip
6316,1,0.9999795,block_ip
6317,1,0.9999795,block_ip
6318,1,0.9999795,block_ip
6319,1,0.9999795,block_ip
6320,1,0.9999795,block_ip
6321,1,0.9999795,block_ip
6322,1,0.9999795,block_ip
6323,1,0.9999795,block_ip
6324,1,0.9999795,block_ip
6325,1,0.9999795,block_ip
6326,1,0.9999795,block_ip
6327,1,0.9999795,block_ip
6328,1,0.9999795,block_ip
6329,1,0.9999795,block_ip
6330,1,0.9999795,block_ip
6331,1,0.9999795,block_ip
6332,1,0.9999795,block_ip
6333,1,0.9999795,block_ip
6334,1,0.9999795,block_ip
6335,1,0.9999795,block_ip
6336,1,0.9999795,block_ip
6337,1,0.9999795,block_ip
6338,1,0.9999795,block_ip
6339,1,0.9999795,block_ip
6340,1,0.9999795,block_ip
6341,1,0.9999795,block_ip
6342,1,0.9999795,block_ip
6343,1,0.9999795,block_ip
6344,1,0.9999795,block_ip
6345,1,0.9999795,block_ip
6346,1,0.9999795,block_ip
6347,1,0.9999795,block_ip
6348,1,0.9999795,block_ip
6349,1,0.9999795,block_ip
6350,1,0.9999795,block_ip
6351,1,0.9999795,block_ip
6352,1,0.9999795,block_ip
6353,1,0.9999795,block_ip
6354,1,0.9999795,block_ip
6355,1,0.9999795,block_ip
6356,1,0.9999795,block_ip
6357,1,0.9999795,block_ip
6358,1,0.9999795,block_ip
6359,1,0.9999795,block_ip
6360,1,0.9999795,block_ip
6361,1,0.9999795,block_ip
6362,1,0.9999795,block_ip
6363,1,0.9999795,block_ip
6364,1,0.9999795,block_ip
6365,1,0.9999795,block_ip
6366,1,0.9999795,block_ip
6367,1,0.9999795,block_ip
6368,1,0.9999795,block_ip
6369,1,0.9999795,block_ip
6370,1,0.9999795,block_ip
6371,1,0.9999795,block_ip
6372,1,0.9999795,block_ip
6373,1,0.9999795,block_ip
6374,1,0.9999795,block_ip
6375,1,0.9999795,block_ip
6376,1,0.9999795,block_ip
6377,1,0.9999795,block_ip
6378,1,0.9999795,block_ip
6379,1,0.9999795,block_ip
6380,1,0.9999795,block_ip
6381,1,0.9999795,block_ip
6382,1,0.9999795,block_ip
6383,1,0.9999795,block_ip
6384,1,0.9999795,block_ip
6385,1,0.9999795,block_ip
6386,1,0.9999795,block_ip
6387,1,0.9999795,block_ip
6388,1,0.9999795,block_ip
6389,1,0.9999795,block_ip
6390,1,0.9999795,block_ip
6391,1,0.9999795,block_ip
6392,1,0.9999795,block_ip
6393,1,0.9999795,block_ip
6394,1,0.9999795,block_ip
6395,1,0.9999795,block_ip
6396,1,0.9999795,block_ip
6397,1,0.9999795,block_ip
6398,1,0.9999795,block_ip
6399,1,0.9999795,block_ip
6400,1,0.9999795,block_ip
6401,1,0.9999795,block_ip
6402,1,0.9999795,block_ip
6403,1,0.9999795,block_ip
6404,1,0.9999795,block_ip
6405,1,0.9999795,block_ip
6406,1,0.9999795,block_ip
6407,1,0.9999795,block_ip
6408,1,0.9999795,block_ip
6409,1,0.9999795,block_ip
6410,1,0.9999795,block_ip
6411,1,0.9999795,block_ip
6412,1,0.9999795,block_ip
6413,1,0.9999795,block_ip
6414,1,0.9999795,block_ip
6415,1,0.9999795,block_ip
6416,1,0.9999795,block_ip
6417,1,0.9999795,block_ip
6418,1,0.9999795,block_ip
6419,1,0.9999795,block_ip
6420,1,0.9999795,block_ip
6421,1,0.9999795,block_ip
6422,1,0.9999795,block_ip
6423,1,0.9999795,block_ip
6424,1,0.9999795,block_ip
6425,1,0.9999795,block_ip
6426,1,0.9999795,block_ip
6427,1,0.9999795,block_ip
6428,1,0.9999795,block_ip
6429,1,0.9999795,block_ip
6430,1,0.9999795,block_ip
6431,1,0.9999795,block_ip
6432,1,0.9999795,block_ip
6433,1,0.9999795,block_ip
6434,1,0.9999795,block_ip
6435,1,0.9999795,block_ip
6436,1,0.9999795,block_ip
6437,1,0.9999795,block_ip
6438,1,0.9999795,block_ip
6439,1,0.9999795,block_ip
6440,1,0.9999795,block_ip
6441,1,0.9999795,block_ip
6442,1,0.9999795,block_ip
6443,1,0.9999795,block_ip
6444,1,0.9999795,block_ip
6445,1,0.9999795,block_ip
6446,1,0.9999795,block_ip
6447,1,0.9999795,block_ip
6448,1,0.9999795,block_ip
6449,1,0.9999795,block_ip
6450,1,0.9999795,block_ip
6451,1,0.9999795,block_ip
6452,1,0.9999795,block_ip
6453,1,0.9999795,block_ip
6454,1,0.9999795,block_ip
6455,1,0.9999795,block_ip
6456,1,0.9999795,block_ip
6457,1,0.9999795,block_ip
6458,1,0.9999795,block_ip
6459,1,0.9999795,block_ip
6460,1,0.9999795,block_ip
6461,1,0.9999795,block_ip
6462,1,0.9999795,block_ip
6463,1,0.9999795,block_ip
6464,1,0.9999795,block_ip
6465,1,0.9999795,block_ip
6466,1,0.9999795,block_ip
6467,1,0.9999795,block_ip
6468,1,0.9999795,block_ip
6469,1,0.9999795,block_ip
6470,1,0.9999795,block_ip
6471,1,0.9999795,block_ip
6472,1,0.9999795,block_ip
6473,1,0.9999795,block_ip
6474,1,0.9999795,block_ip
6475,1,0.9999795,block_ip
6476,1,0.9999795,block_ip
6477,1,0.9999795,block_ip
6478,1,0.9999795,block_ip
6479,1,0.9999795,block_ip
6480,1,0.9999795,block_ip
6481,1,0.9999795,block_ip
6482,1,0.9999795,block_ip
6483,1,0.9999795,block_ip
6484,1,0.9999795,block_ip
6485,1,0.9999795,block_ip
6486,1,0.9999795,block_ip
6487,1,0.9999795,block_ip
6488,1,0.9999795,block_ip
6489,1,0.9999795,block_ip
6490,1,0.9999795,block_ip
6491,1,0.9999795,block_ip
6492,1,0.9999795,block_ip
6493,1,0.9999795,block_ip
6494,1,0.9999795,block_ip
6495,1,0.9999795,block_ip
6496,1,0.9999795,block_ip
6497,1,0.9999795,block_ip
6498,1,0.9999795,block_ip
6499,1,0.9999795,block_ip
6500,1,0.9999795,block_ip
6501,1,0.9999795,block_ip
6502,1,0.9999795,block_ip
6503,1,0.9999795,block_ip
6504,1,0.9999795,block_ip
6505,1,0.9999795,block_ip
6506,1,0.9999795,block_ip
6507,1,0.9999795,block_ip
6508,1,0.9999795,block_ip
6509,1,0.9999795,block_ip
6510,1,0.9999795,block_ip
6511,1,0.9999795,block_ip
6512,1,0.9999795,block_ip
6513,1,0.9999795,block_ip
6514,1,0.9999795,block_ip
6515,1,0.9999795,block_ip
6516,1,0.9999795,block_ip
6517,1,0.9999795,block_ip
6518,1,0.9999795,block_ip
6519,1,0.9999795,block_ip
6520,1,0.9999795,block_ip
6521,1,0.9999795,block_ip
6522,1,0.9999795,block_ip
6523,1,0.9999795,block_ip
6524,1,0.9999795,block_ip
6525,1,0.9999795,block_ip
6526,1,0.9999795,block_ip
6527,1,0.9999795,block_ip
6528,1,0.9999795,block_ip
6529,1,0.9999795,block_ip
6530,1,0.9999795,block_ip
6531,1,0.9999795,block_ip
6532,1,0.9999795,block_ip
6533,1,0.9999795,block_ip
6534,1,0.9999795,block_ip
6535,1,0.9999795,block_ip
6536,1,0.9999795,block_ip
6537,1,0.9999795,block_ip
6538,1,0.9999795,block_ip
6539,1,0.9999795,block_ip
6540,1,0.9999795,block_ip
6541,1,0.9999795,block_ip
6542,1,0.9999795,block_ip
6543,1,0.9999795,block_ip
6544,1,0.9999795,block_ip
6545,1,0.9999795,block_ip
6546,1,0.9999795,block_ip
6547,1,0.9999795,block_ip
6548,1,0.9999795,block_ip
6549,1,0.9999795,block_ip
6550,1,0.9999795,block_ip
6551,1,0.9999795,block_ip
6552,1,0.9999795,block_ip
6553,1,0.9999795,block_ip
6554,1,0.9999795,block_ip
6555,1,0.9999795,block_ip
6556,1,0.9999795,block_ip
6557,1,0.9999795,block_ip
6558,1,0.9999795,block_ip
6559,1,0.9999795,block_ip
6560,1,0.9999795,block_ip
6561,1,0.9999795,block_ip
6562,1,0.9999795,block_ip
6563,1,0.9999795,block_ip
6564,1,0.9999795,block_ip
6565,1,0.9999795,block_ip
6566,1,0.9999795,block_ip
6567,1,0.9999795,block_ip
6568,1,0.9999795,block_ip
6569,1,0.9999795,block_ip
6570,1,0.9999795,block_ip
6571,1,0.9999795,block_ip
6572,1,0.9999795,block_ip
6573,1,0.9999795,block_ip
6574,1,0.9999795,block_ip
6575,1,0.9999795,block_ip
6576,1,0.9999795,block_ip
6577,1,0.9999795,block_ip
6578,1,0.9999795,block_ip
6579,1,0.9999795,block_ip
6580,1,0.9999795,block_ip
6581,1,0.9999795,block_ip
6582,1,0.9999795,block_ip
6583,1,0.9999795,block_ip
6584,1,0.9999795,block_ip
6585,1,0.9999795,block_ip
6586,1,0.9999795,block_ip
6587,1,0.9999795,block_ip
6588,1,0.9999795,block_ip
6589,1,0.9999795,block_ip
6590,1,0.9999795,block_ip
6591,1,0.9999795,block_ip
6592,1,0.9999795,block_ip
6593,1,0.9999795,block_ip
6594,1,0.9999795,block_ip
6595,1,0.9999795,block_ip
6596,1,0.9999795,block_ip
6597,1,0.9999795,block_ip
6598,1,0.9999795,block_ip
6599,1,0.9999795,block_ip
6600,1,0.9999795,block_ip
6601,1,0.9999795,block_ip
6602,1,0.9999795,block_ip
6603,1,0.9999795,block_ip
6604,1,0.9999795,block_ip
6605,1,0.9999795,block_ip
6606,1,0.9999795,block_ip
6607,1,0.9999795,block_ip
6608,1,0.9999795,block_ip
6609,1,0.9999795,block_ip
6610,1,0.9999795,block_ip
6611,1,0.9999795,block_ip
6612,1,0.9999795,block_ip
6613,1,0.9999795,block_ip
6614,1,0.9999795,block_ip
6615,1,0.9999795,block_ip
6616,1,0.9999795,block_ip
6617,1,0.9999795,block_ip
6618,1,0.9999795,block_ip
6619,1,0.9999795,block_ip
6620,1,0.9999795,block_ip
6621,1,0.9999795,block_ip
6622,1,0.9999795,block_ip
6623,1,0.9999795,block_ip
6624,1,0.9999795,block_ip
6625,1,0.9999795,block_ip
6626,1,0.9999795,block_ip
6627,1,0.9999795,block_ip
6628,1,0.9999795,block_ip
6629,1,0.9999795,block_ip
6630,1,0.9999795,block_ip
6631,1,0.9999795,block_ip
6632,1,0.9999795,block_ip
6633,1,0.9999795,block_ip
6634,1,0.9999795,block_ip
6635,1,0.9999795,block_ip
6636,1,0.9999795,block_ip
6637,1,0.9999795,block_ip
6638,1,0.9999795,block_ip
6639,1,0.9999795,block_ip
6640,1,0.9999795,block_ip
6641,1,0.9999795,block_ip
6642,1,0.9999795,block_ip
6643,1,0.9999795,block_ip
6644,1,0.9999795,block_ip
6645,1,0.9999795,block_ip
6646,1,0.9999795,block_ip
6647,1,0.9999795,block_ip
6648,1,0.9999795,block_ip
6649,1,0.9999795,block_ip
6650,1,0.9999795,block_ip
6651,1,0.9999795,block_ip
6652,1,0.9999795,block_ip
6653,1,0.9999795,block_ip
6654,1,0.9999795,block_ip
6655,1,0.9999795,block_ip
6656,1,0.9999795,block_ip
6657,1,0.9999795,block_ip
6658,1,0.9999795,block_ip
6659,1,0.9999795,block_ip
6660,1,0.9999795,block_ip
6661,1,0.9999795,block_ip
6662,1,0.9999795,block_ip
6663,1,0.9999795,block_ip
6664,1,0.9999795,block_ip
6665,1,0.9999795,block_ip
6666,1,0.9999795,block_ip
6667,1,0.9999795,block_ip
6668,1,0.9999795,block_ip
6669,1,0.9999795,block_ip
6670,1,0.9999795,block_ip
6671,1,0.9999795,block_ip
6672,1,0.9999795,block_ip
6673,1,0.9999795,block_ip
6674,1,0.9999795,block_ip
6675,1,0.9999795,block_ip
6676,1,0.9999795,block_ip
6677,1,0.9999795,block_ip
6678,1,0.9999795,block_ip
6679,1,0.9999795,block_ip
6680,1,0.9999795,block_ip
6681,1,0.9999795,block_ip
6682,1,0.9999795,block_ip
6683,1,0.9999795,block_ip
6684,1,0.9999795,block_ip
6685,1,0.9999795,block_ip
6686,1,0.9999795,block_ip
6687,1,0.9999795,block_ip
6688,1,0.9999795,block_ip
6689,1,0.9999795,block_ip
6690,1,0.9999795,block_ip
6691,1,0.9999795,block_ip
6692,1,0.9999795,block_ip
6693,1,0.9999795,block_ip
6694,1,0.9999795,block_ip
6695,1,0.9999795,block_ip
6696,1,0.9999795,block_ip
6697,1,0.9999795,block_ip
6698,1,0.9999795,block_ip
6699,1,0.9999795,block_ip
6700,1,0.9999795,block_ip
6701,1,0.9999795,block_ip
6702,1,0.9999795,block_ip
6703,1,0.9999795,block_ip
6704,1,0.9999795,block_ip
6705,1,0.9999795,block_ip
6706,1,0.9999795,block_ip
6707,1,0.9999795,block_ip
6708,1,0.9999795,block_ip
6709,1,0.9999795,block_ip
6710,1,0.9999795,block_ip
6711,1,0.9999795,block_ip
6712,1,0.9999795,block_ip
6713,1,0.9999795,block_ip
6714,1,0.9999795,block_ip
6715,1,0.9999795,block_ip
6716,1,0.9999795,block_ip
6717,1,0.9999795,block_ip
6718,1,0.9999795,block_ip
6719,1,0.9999795,block_ip
6720,1,0.9999795,block_ip
6721,1,0.9999795,block_ip
6722,1,0.9999795,block_ip
6723,1,0.9999795,block_ip
6724,1,0.9999795,block_ip
6725,1,0.9999795,block_ip
6726,1,0.9999795,block_ip
6727,1,0.9999795,block_ip
6728,1,0.9999795,block_ip
6729,1,0.9999795,block_ip
6730,1,0.9999795,block_ip
6731,1,0.9999795,block_ip
6732,1,0.9999795,block_ip
6733,1,0.9999795,block_ip
6734,1,0.9999795,block_ip
6735,1,0.9999795,block_ip
6736,1,0.9999795,block_ip
6737,1,0.9999795,block_ip
6738,1,0.9999795,block_ip
6739,1,0.9999795,block_ip
6740,1,0.9999795,block_ip
6741,1,0.9999795,block_ip
6742,1,0.9999795,block_ip
6743,1,0.9999795,block_ip
6744,1,0.9999795,block_ip
6745,1,0.9999795,block_ip
6746,1,0.9999795,block_ip
6747,1,0.9999795,block_ip
6748,1,0.9999795,block_ip
6749,1,0.9999795,block_ip
6750,1,0.9999795,block_ip
6751,1,0.9999795,block_ip
6752,1,0.9999795,block_ip
6753,1,0.9999795,block_ip
6754,1,0.9999795,block_ip
6755,1,0.9999795,block_ip
6756,1,0.9999795,block_ip
6757,1,0.9999795,block_ip
6758,1,0.9999795,block_ip
6759,1,0.9999795,block_ip
6760,1,0.9999795,block_ip
6761,1,0.9999795,block_ip
6762,1,0.9999795,block_ip
6763,1,0.9999795,block_ip
6764,1,0.9999795,block_ip
6765,1,0.9999795,block_ip
6766,1,0.9999795,block_ip
